PlantID,CombinedHeatAndPowerPlant,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,SectorNumber,SectorName,GeneratorID,ReportedPrimeMover,NetGeneration2018,YEAR
55328,N,Hermiston Power Partnership,Hermiston Power Partnership,7869,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,STG1,CA,"1,428,215",2018
55333,N,Delta Energy Center,Delta Energy Center LLC,5030,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG1,CT,"740,075",2018
55333,N,Delta Energy Center,Delta Energy Center LLC,5030,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG2,CT,"649,572",2018
55333,N,Delta Energy Center,Delta Energy Center LLC,5030,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG3,CT,"577,446",2018
55333,N,Delta Energy Center,Delta Energy Center LLC,5030,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,STG1,CA,"1,114,571",2018
55334,N,Holland Energy Facility,NAES Corporation - (WA),49974,IL,ENC,SERC,22,1,Electric Utility,CTG1,CT,"249,041",2018
55334,N,Holland Energy Facility,NAES Corporation - (WA),49974,IL,ENC,SERC,22,1,Electric Utility,CTG2,CT,"276,348",2018
55334,N,Holland Energy Facility,NAES Corporation - (WA),49974,IL,ENC,SERC,22,1,Electric Utility,STG1,CA,"327,500",2018
55337,N,Ironwood LLC,"Helix, Ironwood LLC",61121,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT1,CT,"1,720,788",2018
55337,N,Ironwood LLC,"Helix, Ironwood LLC",61121,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT2,CT,"1,733,824",2018
55337,N,Ironwood LLC,"Helix, Ironwood LLC",61121,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,ST4,CA,"1,755,203",2018
55340,N,Dell Power Station,"Associated Electric Coop, Inc",924,AR,WSC,SERC,22,1,Electric Utility,STG,CA,"729,565",2018
55340,N,Dell Power Station,"Associated Electric Coop, Inc",924,AR,WSC,SERC,22,1,Electric Utility,CTG1,CT,"600,376",2018
55340,N,Dell Power Station,"Associated Electric Coop, Inc",924,AR,WSC,SERC,22,1,Electric Utility,CTG2,CT,"698,709",2018
55343,N,Luna Energy Facility,Public Service Co of NM,15473,NM,MTN,WECC,22,1,Electric Utility,CTG1,CT,"902,453",2018
55343,N,Luna Energy Facility,Public Service Co of NM,15473,NM,MTN,WECC,22,1,Electric Utility,CTG2,CT,"928,861",2018
55343,N,Luna Energy Facility,Public Service Co of NM,15473,NM,MTN,WECC,22,1,Electric Utility,STG1,CA,"887,923",2018
55345,N,Otay Mesa Generating Project,Otay Mesa Energy Center LLC,14274,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,1-Jan,CT,"140,693",2018
55345,N,Otay Mesa Generating Project,Otay Mesa Energy Center LLC,14274,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,2-Jan,CT,"163,088",2018
55345,N,Otay Mesa Generating Project,Otay Mesa Energy Center LLC,14274,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,3-Jan,CA,"189,370",2018
55350,N,Dresden Energy Facility,Appalachian Power Co,733,OH,ENC,RFC,22,1,Electric Utility,1,CT,"1,375,035",2018
55350,N,Dresden Energy Facility,Appalachian Power Co,733,OH,ENC,RFC,22,1,Electric Utility,2,CT,"1,365,442",2018
55350,N,Dresden Energy Facility,Appalachian Power Co,733,OH,ENC,RFC,22,1,Electric Utility,3,CA,"1,490,516",2018
55357,N,Jack Fusco Energy Center,Brazos Valley Energy,2171,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,"802,514",2018
55357,N,Jack Fusco Energy Center,Brazos Valley Energy,2171,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,"828,538",2018
55357,N,Jack Fusco Energy Center,Brazos Valley Energy,2171,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,"1,041,671",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,CT1,CT,"1,133,324",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,CT2,CT,"1,149,718",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,CT3,CT,"1,039,661",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,CT4,CT,"1,054,051",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,ST1,CA,"733,957",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,ST2,CA,"731,065",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,ST3,CA,"650,846",2018
55358,N,Cottonwood Energy Project,Cottonwood Energy Co LP,4405,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,ST4,CA,"678,101",2018
55364,N,Sugar Creek Power,Northern Indiana Pub Serv Co,13756,IN,ENC,RFC,22,1,Electric Utility,ST1,CA,"1,007,237",2018
55364,N,Sugar Creek Power,Northern Indiana Pub Serv Co,13756,IN,ENC,RFC,22,1,Electric Utility,CT01,CT,"978,546",2018
55364,N,Sugar Creek Power,Northern Indiana Pub Serv Co,13756,IN,ENC,RFC,22,1,Electric Utility,CT02,CT,"953,810",2018
55369,N,Hamakua Energy Plant,"Hamakua Energy, LLC",61213,HI,PACN,HICC,22,2,NAICS-22 Non-Cogen,CT1,CT,"95,429",2018
55369,N,Hamakua Energy Plant,"Hamakua Energy, LLC",61213,HI,PACN,HICC,22,2,NAICS-22 Non-Cogen,CT2,CT,"97,192",2018
55369,N,Hamakua Energy Plant,"Hamakua Energy, LLC",61213,HI,PACN,HICC,22,2,NAICS-22 Non-Cogen,ST1,CA,"71,383",2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG1,CT,814,2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG2,CT,815,2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG3,CT,"1,112",2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG1,CA,360,2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG2,CA,361,2018
55372,N,Harquahala Generating Project,"New Harquahala Generating Co, LLC",32790,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG3,CA,353,2018
55375,N,Astoria Energy,Astoria Energy LLC,22979,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT1,CT,"1,150,738",2018
55375,N,Astoria Energy,Astoria Energy LLC,22979,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT2,CT,"1,133,688",2018
55375,N,Astoria Energy,Astoria Energy LLC,22979,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,ST1,CA,"1,298,444",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG1,CT,"796,381",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG2,CT,"843,992",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG3,CT,"766,260",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG4,CT,"815,583",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG5,CT,"683,753",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG6,CT,"947,603",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG7,CT,"677,282",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CTG8,CT,"749,538",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,STG1,CA,"1,096,576",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,STG2,CA,"988,696",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,STG3,CA,"1,027,455",2018
55380,N,Union Power Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,STG4,CA,"912,058",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,1GT1,CT,"476,203",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,1GT2,CT,"478,826",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,1STG,CA,"644,340",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,2GT1,CT,"1,151,558",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,2GT2,CT,"1,070,493",2018
55382,N,Thomas A Smith Energy Facility,Oglethorpe Power Corporation,13994,GA,SAT,SERC,22,1,Electric Utility,2STG,CA,"1,521,228",2018
55386,Y,Columbia Energy Center (SC),"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CT1,CT,"776,733",2018
55386,Y,Columbia Energy Center (SC),"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CT2,CT,"578,444",2018
55386,Y,Columbia Energy Center (SC),"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST1,CA,"560,160",2018
55393,N,Metcalf Energy Center,Calpine Corp - Metcalf Energy Center,2799,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG1,CT,"638,902",2018
55393,N,Metcalf Energy Center,Calpine Corp - Metcalf Energy Center,2799,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CTG2,CT,"636,909",2018
55393,N,Metcalf Energy Center,Calpine Corp - Metcalf Energy Center,2799,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,STG1,CA,"804,021",2018
55397,N,Washington Energy Facility,Dynegy Washington Energy Facility,59922,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT1,CT,"1,427,211",2018
55397,N,Washington Energy Facility,Dynegy Washington Energy Facility,59922,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT2,CT,"1,450,872",2018
55397,N,Washington Energy Facility,Dynegy Washington Energy Facility,59922,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST1,CA,"1,771,634",2018
55400,Y,Elk Hills Power LLC,Elk Hills Power LLC,34164,CA,PACC,WECC,22,3,NAICS-22 Cogen,STG,CA,"1,383,088",2018
55400,Y,Elk Hills Power LLC,Elk Hills Power LLC,34164,CA,PACC,WECC,22,3,NAICS-22 Cogen,CTG1,CT,"1,208,428",2018
55400,Y,Elk Hills Power LLC,Elk Hills Power LLC,34164,CA,PACC,WECC,22,3,NAICS-22 Cogen,CTG2,CT,"1,206,035",2018
55404,Y,Carville Energy LLC,Carville Energy LLC,3131,LA,WSC,SERC,22,3,NAICS-22 Cogen,STG,CA,"903,060",2018
55404,Y,Carville Energy LLC,Carville Energy LLC,3131,LA,WSC,SERC,22,3,NAICS-22 Cogen,CTG1,CT,"1,072,065",2018
55404,Y,Carville Energy LLC,Carville Energy LLC,3131,LA,WSC,SERC,22,3,NAICS-22 Cogen,CTG2,CT,"1,089,387",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT1,CT,"945,302",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT2,CT,"571,419",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT3,CT,"837,824",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,ST1,CA,"505,312",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,ST2,CA,"308,373",2018
55405,N,Athens Generating Plant,New Athens Generating Company LLC,32173,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,ST3,CA,"451,590",2018
55406,N,Effingham County Power Project,"SEPG Operating Services, LLC Effingham",59423,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,STG,CA,"633,858",2018
55406,N,Effingham County Power Project,"SEPG Operating Services, LLC Effingham",59423,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,UNT1,CT,"583,197",2018
55406,N,Effingham County Power Project,"SEPG Operating Services, LLC Effingham",59423,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,UNT2,CT,"590,991",2018
55411,N,Hillabee Energy Center,CER Generation LLC,55987,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,HEC1,CT,"1,444,060",2018
55411,N,Hillabee Energy Center,CER Generation LLC,55987,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,HEC2,CT,"1,330,489",2018
55411,N,Hillabee Energy Center,CER Generation LLC,55987,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,HECS,CA,"1,601,566",2018
55412,N,Osprey Energy Center Power Plant,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,OEC1,CT,"543,605",2018
55412,N,Osprey Energy Center Power Plant,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,OEC2,CT,"649,389",2018
55412,N,Osprey Energy Center Power Plant,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,OECS,CA,"789,384",2018
55418,N,Hot Spring Generating Facility,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CT1,CT,"1,003,584",2018
55418,N,Hot Spring Generating Facility,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,CT2,CT,"1,033,267",2018
55418,N,Hot Spring Generating Facility,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,ST1,CA,"1,396,779",2018
55419,Y,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,ST5,CA,"-41,836",2018
55419,Y,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,G500,CT,"1,288,367",2018
55419,Y,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,G600,CT,"1,036,088",2018
55419,Y,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,G700,CT,"1,178,035",2018
55419,Y,Plaquemine Cogeneration Plant,Dow Chemical Co,5347,LA,WSC,SERC,325,7,Industrial NAICS Cogen,G800,CT,"980,911",2018
55429,Y,Kentucky Mills,Domtar Paper Company LLC,55839,KY,ESC,SERC,322,7,Industrial NAICS Cogen,1,ST,"345,265",2018
55439,N,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CTG1,CT,"1,165,970",2018
55439,N,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CTG2,CT,"1,201,256",2018
55439,N,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CTG3,CT,"1,189,673",2018
55439,N,Tenaska Virginia Generating Station,Tenaska Virginia Partners LP,18569,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,STG1,CA,"2,214,851",2018
55440,N,Tenaska Central Alabama Generating Stn,Tenaska Alabama B LP,18835,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,ST1,CA,"1,679,304",2018
55440,N,Tenaska Central Alabama Generating Stn,Tenaska Alabama B LP,18835,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CTG1,CT,"854,931",2018
55440,N,Tenaska Central Alabama Generating Stn,Tenaska Alabama B LP,18835,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CTG2,CT,"777,432",2018
55440,N,Tenaska Central Alabama Generating Stn,Tenaska Alabama B LP,18835,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CTG3,CT,"805,252",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG1,CT,"1,208,549",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG2,CT,"1,111,242",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG3,CT,"1,079,955",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG1,CA,"754,532",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG2,CA,"707,759",2018
55451,N,Magnolia Power Plant,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG3,CA,"692,633",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,ST1,CA,"568,193",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,ST2,CA,"751,440",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CT1A,CT,"484,424",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CT1B,CT,"495,067",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CT2A,CT,"598,084",2018
55455,N,Red Hawk,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,CT2B,CT,"694,678",2018
55457,N,McClain Energy Facility,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT1,CT,"1,137,382",2018
55457,N,McClain Energy Facility,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT2,CT,"1,162,683",2018
55457,N,McClain Energy Facility,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST1,CA,"1,229,616",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT01,CT,"843,969",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT02,CT,"764,513",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT03,CT,"783,577",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,CT04,CT,"810,248",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST01,CA,"576,986",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST02,CA,"538,661",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST03,CA,"547,026",2018
55463,N,Redbud Power Plant,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST04,CA,"569,754",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG1,CT,"1,005,093",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG2,CT,"1,206,010",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG3,CT,"1,189,142",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG4,CT,"1,241,430",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG6,CT,"1,272,235",2018
55464,Y,Deer Park Energy Center,Deer Park Energy Center,4994,TX,WSC,TRE,22,3,NAICS-22 Cogen,STG1,CA,"978,060",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CTG1,CT,"1,027,171",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CTG2,CT,"694,584",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,CTG3,CT,"812,502",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,STG1,CA,"519,163",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,STG2,CA,"423,169",2018
55467,N,Ouachita,Entergy Louisiana LLC,11241,LA,WSC,SERC,22,1,Electric Utility,STG3,CA,"533,318",2018
55470,Y,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,ST1,CA,"395,056",2018
55470,Y,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,TR1,CT,"1,272,261",2018
55470,Y,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,TR2,CT,"1,095,893",2018
55470,Y,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,TR3,CT,"1,114,556",2018
55470,Y,Green Power 2,South Houston Green Power LLC,17566,TX,WSC,TRE,32411,7,Industrial NAICS Cogen,ST805,CA,"22,494",2018
55479,N,Wygen 1,"Black Hills Power, Inc. d/b/a",19545,WY,MTN,WECC,22,2,NAICS-22 Non-Cogen,1,ST,"639,452",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U1,CT,"1,100,570",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U2,CT,"1,045,082",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U3,CT,"1,040,154",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U4,CT,"1,073,754",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U5,CT,"1,036,029",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U6,CT,"1,039,584",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST1,CA,"2,071,650",2018
55480,N,Forney Energy Center,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST2,CA,"2,014,774",2018
55481,N,Mesquite Generating Station Block 2,Mesquite Power LLC,12363,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,GT3,CT,"951,507",2018
55481,N,Mesquite Generating Station Block 2,Mesquite Power LLC,12363,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,GT4,CT,"944,005",2018
55481,N,Mesquite Generating Station Block 2,Mesquite Power LLC,12363,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST2,CA,"1,581,153",2018
55482,N,Goldendale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,G1,CT,"730,324",2018
55482,N,Goldendale Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,G2,CA,"360,904",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,"797,840",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,"788,807",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG3,CT,"783,785",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG4,CT,"773,538",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,"1,178,951",2018
55501,N,Kiamichi Energy Facility,Kiowa Power Partners LLC,10362,OK,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG2,CA,"1,162,704",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,100,CA,"1,221,141",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,200,CA,"1,391,457",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,1100,CT,"1,040,909",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,1200,CT,"1,066,304",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,2100,CT,"1,192,056",2018
55502,N,"Lawrenceburg Power, LLC","Lawrenceburg Power, LLC",61137,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,2200,CT,"1,217,418",2018
55503,N,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST1,CA,"2,263,403",2018
55503,N,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG1,CT,"1,199,690",2018
55503,N,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG2,CT,"1,380,916",2018
55503,N,"Waterford Power, LLC","Waterford Power, LLC",61136,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG3,CT,"1,336,687",2018
55514,N,Apex Generating Station,Los Angeles Department of Water & Power,11208,NV,MTN,WECC,22,1,Electric Utility,CTG1,CT,"801,517",2018
