PlantID,CombinedHeatAndPowerPlant,NuclearUnitID,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,EIASectorNumber,SectorName,ReportedPrimeMover,ReportedFuelTypeCode,AERFuelTypeCode,TotalFuelConsumptionQuantity,ElectricFuelConsumptionQuantity,TotalFuelConsumptionMMBtu,ElecFuelConsumptionMMBtu,NetGenerationMWh,YEAR
57854,N,.,North Hollywood,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22131,4,Commercial NAICS Non-Cogen,PS,WAT,HPS,0,0,0,0,0,2018
57855,N,.,Ipswich Wind Turbine,Town of Ipswich - (MA),9442,MA,NEW,NPCC,22,1,Electric Utility,WT,WND,WND,0,0,"36,215","36,215","3,978",2018
57856,N,.,Univ of California San Diego Solar,University of California San Diego,56918,CA,PACC,WECC,611,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"31,793","31,793","3,492",2018
57858,N,.,Caney River Wind Project,Caney River Wind Project,57191,KS,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,808,197","5,808,197","637,983",2018
57859,N,.,Moapa Southern Paiute,"CD Arevon USA, Inc.",61230,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"5,685,019","5,685,019","624,453",2018
57860,N,.,Industry MetroLink PV 1,City of Industry,57194,CA,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,0,0,"25,975","25,975","2,853",2018
57861,N,.,Hidden Hollow Energy,Hidden Hollow Energy LLC,57189,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"156,820","156,820","61,160","61,160","5,767",2018
57862,N,.,"Wildcat Wind Farm I, LLC",RWE Renewables Americas LLC,56215,IN,ENC,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,682,481","5,682,481","624,174",2018
57863,N,.,McKee City Solar Phase 2,GSRP,61944,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"28,231","28,231","3,101",2018
57864,N,.,Stockton Athletic Center,GSRP,61944,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"11,535","11,535","1,267",2018
57865,N,.,Antelope Station,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,22,1,Electric Utility,IC,NG,NG,"2,313,526","2,313,526","2,392,187","2,392,187","272,308",2018
57866,N,.,Golden Spread Panhandle Wnd Rch,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"2,627,259","2,627,259","288,583",2018
57867,N,.,Howard Wind Farm,RWE Renewables Americas LLC,56215,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,137,860","1,137,860","124,985",2018
57868,N,.,L'Oreal Piscataway,Marina Energy LLC,56997,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"22,415","22,415","2,462",2018
57869,N,.,Heller Industrial Parks,Marina Energy LLC,56997,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"28,831","28,831","3,167",2018
57870,N,.,Castle Rock Vineyards,Castle Rock Cooling,57213,CA,PACC,WECC,493,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"16,078","16,078","1,766",2018
57871,N,.,2555 E Olympic Bl,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,484,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"12,019","12,019","1,320",2018
57872,N,.,LCEC Generation LLVC,"Western Farmers Elec Coop, Inc",20447,NM,MTN,MRO,22,1,Electric Utility,IC,NG,NG,"416,050","416,050","426,451","426,451","46,416",2018
57873,N,.,Eclipse Wind Farm,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"5,816,482","5,816,482","638,893",2018
57874,N,.,Vienna Wind Farm,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"4,014,454","4,014,454","440,955",2018
57875,N,.,Morning Light Wind Farm,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,WT,WND,WND,0,0,"2,845,073","2,845,073","312,508",2018
57876,N,.,Santa Cruz Energy,Santa Cruz Energy LLC,57197,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"289,540","289,540","115,817","115,817","9,853",2018
57879,N,.,Perdue Salisbury Photovoltaic,"WGL Energy Systems, Inc",57081,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"11,188","11,188","1,229",2018
57880,N,.,Eolos Wind Energy Research Field Station,Regents of the University of Minnesota,57215,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"25,454","25,454","2,796",2018
57881,N,.,Pioneer Generating Station,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,GT,NG,NG,"1,912,825","1,912,825","2,092,632","2,092,632","184,647",2018
57881,N,.,Pioneer Generating Station,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,IC,NG,NG,"1,729,421","1,729,421","1,891,987","1,891,987","213,475",2018
57882,N,.,Baldock Solar Highway,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,0,0,"18,281","18,281","2,008",2018
57883,N,.,Queen Creek Solar Farm,Siete Solar LLC,57219,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"451,167","451,167","49,557",2018
57884,N,.,Lake Charles Polymers,Equistar Chemicals LP,5065,LA,WSC,SERC,325211,6,Industrial NAICS Non-Cogen,GT,NG,NG,"1,125,027","1,125,027","1,117,499","1,117,499","95,155",2018
57884,N,.,Lake Charles Polymers,Equistar Chemicals LP,5065,LA,WSC,SERC,325211,6,Industrial NAICS Non-Cogen,IC,NG,NG,"395,904","395,904","408,502","408,502","46,433",2018
57884,N,.,Lake Charles Polymers,Equistar Chemicals LP,5065,LA,WSC,SERC,325211,6,Industrial NAICS Non-Cogen,IC,OG,OOG,0,0,0,0,0,2018
57885,N,.,Wellford Renewable Energy Plant,Lockhart Power Co,11118,SC,SAT,SERC,22,1,Electric Utility,IC,LFG,MLG,"162,076","162,076","97,245","97,245","9,700",2018
57886,N,.,City West Diesel Plant,Lockhart Power Co,11118,SC,SAT,SERC,22,1,Electric Utility,IC,DFO,DFO,30,30,176,176,16,2018
57887,N,.,Wildcat Wind,"Wildcat Wind, LLC",57257,NM,MTN,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"829,491","829,491","91,113",2018
57888,N,.,Harvest 2,"Harvest II Windfarm, LLC",57256,MI,ENC,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,765,376","1,765,376","193,912",2018
57889,N,.,KODE Novus II,DeWind Co.,56627,OK,WSC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"78,339","78,339","8,605",2018
57890,N,.,"Horse Butte Wind I, LLC",Utah Associated Mun Power Sys,40575,ID,MTN,WECC,22,1,Electric Utility,WT,WND,WND,0,0,"1,453,353","1,453,353","159,639",2018
57891,N,.,Guernsey Solar Station,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,0,0,"397,999","397,999","43,717",2018
57892,N,.,Gates Solar Station,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,0,0,"394,304","394,304","43,311",2018
57893,N,.,Martinsville LFG Generator,City of Martinsville - (VA),11770,VA,SAT,RFC,22,1,Electric Utility,IC,LFG,MLG,"54,191","54,191","32,516","32,516","2,700",2018
57893,N,.,Martinsville LFG Generator,City of Martinsville - (VA),11770,VA,SAT,RFC,22,1,Electric Utility,IC,NG,NG,"16,711","16,711","20,054","20,054","1,682",2018
57895,N,.,Improvement Dst No. 4,Kern County Water Agency,57262,CA,PACC,WECC,22131,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"13,373","13,373","1,469",2018
57896,N,.,Concord Energy,Concord Energy LLC,57258,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,0,0,0,0,0,2018
57896,N,.,Concord Energy,Concord Energy LLC,57258,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,GT,LFG,MLG,"1,769,808","1,769,808","932,053","932,053","60,431",2018
57897,N,.,Richmond Energy,Richmond Energy LLC,57259,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"1,231,249","1,231,249","615,627","615,627","47,678",2018
57897,N,.,Richmond Energy,Richmond Energy LLC,57259,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,IC,NG,NG,0,0,0,0,0,2018
57898,N,.,Palm Beach Renewable Energy Facility 2,Solid Waste Authority of Palm Beach Co,17445,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,ST,MSB,MLG,"602,336","602,336","4,350,013","4,350,013","240,957",2018
57898,N,.,Palm Beach Renewable Energy Facility 2,Solid Waste Authority of Palm Beach Co,17445,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,ST,MSN,OTH,"338,824","338,824","4,179,363","4,179,363","231,504",2018
57898,N,.,Palm Beach Renewable Energy Facility 2,Solid Waste Authority of Palm Beach Co,17445,FL,SAT,FRCC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"234,027","234,027","240,316","240,316","12,818",2018
57899,N,.,Hurricane City Power,Hurricane City Power,9128,UT,MTN,WECC,22,1,Electric Utility,IC,DFO,DFO,66,66,409,409,36,2018
57899,N,.,Hurricane City Power,Hurricane City Power,9128,UT,MTN,WECC,22,1,Electric Utility,IC,NG,NG,"49,854","49,854","54,841","54,841","4,859",2018
57900,N,.,Solar Photovoltaic Project #48,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,0,0,"71,484","71,484","7,852",2018
57901,N,.,El Segundo Energy Center LLC,NRG El Segundo Operations Inc,13584,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,0,0,0,0,"284,972",2018
57901,N,.,El Segundo Energy Center LLC,NRG El Segundo Operations Inc,13584,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"8,925,724","8,925,724","8,976,146","8,976,146","769,806",2018
57902,N,.,Fighting Creek LFGTE Plant,Kootenai Electric Cooperative Inc,57272,ID,MTN,WECC,22,1,Electric Utility,IC,LFG,MLG,"326,743","326,743","163,376","163,376","14,854",2018
57903,N,.,SMMPA Methane Energy Facility,Southern Minnesota Mun P Agny,40580,MN,WNC,MRO,22,1,Electric Utility,IC,LFG,MLG,"116,711","116,711","56,022","56,022","5,816",2018
57904,N,.,San Antonio West Solar Rooftop,SS San Antonio West LLC,57273,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"25,738","25,738","2,827",2018
57908,Y,.,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CA,DFO,DFO,0,0,0,0,9,2018
57908,Y,.,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CA,NG,NG,"365,671","129,542","391,844","138,747","25,639",2018
57908,Y,.,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CT,DFO,DFO,722,328,"4,173","1,898",342,2018
57908,Y,.,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,CT,NG,NG,"1,903,060","858,290","2,039,249","919,708","169,952",2018
57908,Y,.,Central Utility Plant Cincinnati,University of Cincinnati,57281,OH,ENC,RFC,611,5,Commercial NAICS Cogen,IC,DFO,DFO,315,155,"1,813",885,174,2018
57909,N,.,Piedmont Green Power,Piedmont Green Power LLC,57282,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,ST,OBL,ORW,"1,590","1,590","8,267","8,267",656,2018
57909,N,.,Piedmont Green Power,Piedmont Green Power LLC,57282,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,ST,WDS,WWW,"575,163","575,163","5,118,951","5,118,951","406,828",2018
57910,N,.,Centennial Generating Station,City of Moorhead - (MN),12894,MN,WNC,MRO,22,1,Electric Utility,IC,DFO,DFO,85,85,492,492,-233,2018
57911,N,.,Roseburg LFG,Roseburg LFG Energy LLC,57285,OR,PACC,WECC,22,2,NAICS-22 Non-Cogen,IC,LFG,MLG,"132,787","132,787","63,739","63,739","6,040",2018
57912,N,.,Grand Ridge Solar Farm,Invenergy Services LLC,49893,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"283,737","283,737","31,166",2018
57913,N,.,Tule Wind LLC,Avangrid Renewables LLC,15399,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,849,344","2,849,344","312,977",2018
57914,Y,.,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,ST,LIG,COL,"52,525","2,195","727,718","30,401","5,346",2018
57914,Y,.,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,ST,NG,NG,"408,761","17,129","482,676","20,221","3,556",2018
57914,Y,.,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,ST,PG,WOO,0,0,0,0,0,2018
57914,Y,.,Sidney MT Plant,Sidney Sugars Incorporated,57296,MT,MTN,MRO,311,7,Industrial NAICS Cogen,ST,WDS,WWW,0,0,0,0,0,2018
57915,Y,.,Genesis Alkali,"Genesis Alkali, LLC",61167,WY,MTN,WECC,2123,7,Industrial NAICS Cogen,ST,NG,NG,"3,629,981","337,656","3,808,020","354,214","82,014",2018
57915,Y,.,Genesis Alkali,"Genesis Alkali, LLC",61167,WY,MTN,WECC,2123,7,Industrial NAICS Cogen,ST,SUB,COL,"527,702","48,443","10,467,583","960,829","222,466",2018
57916,Y,.,Spreckels Sugar Company,Spreckels Sugar Company,57299,CA,PACC,WECC,311,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
57916,Y,.,Spreckels Sugar Company,Spreckels Sugar Company,57299,CA,PACC,WECC,311,7,Industrial NAICS Cogen,ST,NG,NG,"1,008,344","88,327","1,043,636","91,419","20,012",2018
57919,Y,.,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,BIT,COL,"2,521",403,"64,868","10,381","2,055",2018
57919,Y,.,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,NG,NG,"774,775","99,824","774,775","99,824","20,044",2018
57919,Y,.,Sonoco Products Co,Sonoco Products Co,57302,SC,SAT,SERC,32213,7,Industrial NAICS Cogen,ST,WDS,WWW,"353,014","47,292","3,274,911","438,236","88,057",2018
57927,N,.,Baffin Wind,Avangrid Renewables LLC,15399,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"5,726,061","5,726,061","628,961",2018
57928,Y,.,SIUC,Southern Illinois University Carbondale,57306,IL,ENC,SERC,611,5,Commercial NAICS Cogen,IC,DFO,DFO,0,0,0,0,0,2018
57928,Y,.,SIUC,Southern Illinois University Carbondale,57306,IL,ENC,SERC,611,5,Commercial NAICS Cogen,ST,BIT,COL,"43,876","3,324","965,272","73,124","8,696",2018
57928,Y,.,SIUC,Southern Illinois University Carbondale,57306,IL,ENC,SERC,611,5,Commercial NAICS Cogen,ST,NG,NG,0,0,0,0,0,2018
57929,N,.,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,443,443,"2,565","2,565",255,2018
57929,N,.,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,IC,OBL,ORW,0,0,0,0,0,2018
57929,N,.,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,ST,BIT,COL,0,0,0,0,0,2018
57929,N,.,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,ST,DFO,DFO,0,0,0,0,0,2018
57929,N,.,East Campus Utility Plant,University of Cincinnati,57281,OH,ENC,RFC,611,4,Commercial NAICS Non-Cogen,ST,NG,NG,0,0,0,0,0,2018
57930,N,.,Arzon Solar UASTP Solar Power Station,FRB Solar LLC,61055,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,876,876,96,2018
57931,N,.,Holyoke Solar Cooperative at Mueller,Holyoke Solar LLC,57309,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"34,357","34,357","3,774",2018
57933,N,.,Solar Star California II LLC,Solar Star California II LLC,58101,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"17,133","17,133","1,882",2018
57934,N,.,Douglas Solar,Consolidated Edison Development Inc.,56769,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"28,266","28,266","3,105",2018
57935,N,.,Eva Creek Wind,Golden Valley Elec Assn Inc,7353,AK,PACN,ASCC,22,1,Electric Utility,WT,WND,WND,0,0,"596,438","596,438","65,514",2018
57937,N,.,Western Sugar Coop - Scottsbluff,Western Sugar Cooperative,57315,NE,WNC,MRO,311,6,Industrial NAICS Non-Cogen,ST,SUB,COL,"112,615","112,615","1,998,605","1,998,605","21,368",2018
57938,Y,.,ADA Carbon Solutions Red River,"ADA Carbon Solutions (Red River), LLC",57314,LA,WSC,SERC,325188,7,Industrial NAICS Cogen,ST,NG,NG,0,0,0,0,0,2018
57938,Y,.,ADA Carbon Solutions Red River,"ADA Carbon Solutions (Red River), LLC",57314,LA,WSC,SERC,325188,7,Industrial NAICS Cogen,ST,WH,OTH,0,0,"705,850","705,850","77,532",2018
57939,N,.,Walmart Casa Grande,Tesla Inc.,60947,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"13,147","13,147","1,444",2018
57940,Y,.,Wausau Paper Middletown,Wausau Paper Middletown,57317,OH,ENC,RFC,322,7,Industrial NAICS Cogen,ST,BIT,COL,"29,358",961,"739,823","24,252","5,971",2018
57940,Y,.,Wausau Paper Middletown,Wausau Paper Middletown,57317,OH,ENC,RFC,322,7,Industrial NAICS Cogen,ST,DFO,DFO,659,20,"3,890",112,27,2018
57941,N,.,Town of Uxbridge MA at Commerce Dr,Constellation Solar Net Metering LLC,57318,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"23,908","23,908","2,626",2018
57942,N,.,Town of Norfolk MA at Medway Branch,Constellation Solar Massachusetts LLC,57319,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"17,271","17,271","1,897",2018
57943,N,.,Lonesome Creek Station,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,GT,NG,NG,"5,416,004","5,416,004","5,724,716","5,724,716","570,853",2018
57945,N,.,Berkeley County Landfill,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,IC,LFG,MLG,"112,878","112,878","56,441","56,441","4,209",2018
57946,N,.,Fredericktown Energy Center,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,12670,MO,WNC,SERC,22,1,Electric Utility,GT,NG,NG,"155,250","155,250","157,734","157,734","13,002",2018
57947,N,.,Macho Springs Power I,Capital Power Corporation,59365,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"1,152,285","1,152,285","126,569",2018
57948,N,.,NJ Oak Solar Plant,NJ Oak Solar LLC,57326,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"125,524","125,524","13,788",2018
57949,Y,.,MSC Sebewaing,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,ST,BIT,COL,"23,223",44,"627,021","1,173",103,2018
57949,Y,.,MSC Sebewaing,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,ST,NG,NG,"270,425",460,"277,868",465,41,2018
57950,Y,.,MSC Croswell,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,ST,BIT,COL,0,0,0,0,0,2018
57950,Y,.,MSC Croswell,Michigan Sugar Company,57324,MI,ENC,RFC,311,7,Industrial NAICS Cogen,ST,NG,NG,"574,050","4,868","591,271","5,015",446,2018
57951,N,.,Shore Point Solar,Shore Point Solar LLC,57328,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"10,824","10,824","1,189",2018
57952,N,.,Woodall Gas Plant,Energy Transfer Field Services LLC,59344,TX,WSC,MRO,211,6,Industrial NAICS Non-Cogen,IC,NG,NG,"301,485","301,485","319,272","319,272","24,641",2018
57953,Y,.,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,CA,NG,NG,0,0,0,0,0,2018
57953,Y,.,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,CT,NG,NG,"1,507,424","465,345","1,553,437","479,760","120,728",2018
57953,Y,.,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,ST,BIT,COL,"32,508","2,204","726,002","49,356","12,440",2018
57953,Y,.,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,ST,PC,PC,"66,422","5,216","1,833,446","143,974","36,289",2018
57953,Y,.,Roquette America,Roquette America,57332,IA,WNC,MRO,311,7,Industrial NAICS Cogen,ST,SUB,COL,0,0,0,0,0,2018
57956,N,.,"Minco Wind II, LLC","FPLE Wind, LLC",56925,OK,WSC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,193,884","3,193,884","350,822",2018
57959,N,.,Desert Green Solar Farm LLC,Invenergy Services LLC,49893,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"122,767","122,767","13,485",2018
57962,N,.,Brookfield Tehachapi 1,Consolidated Edison Development Inc.,56769,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,504,957","2,504,957","275,149",2018
57963,N,.,Musselshell Wind Project,Musselshell Wind Project LLC,57333,MT,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"165,773","165,773","18,209",2018
57964,N,.,Shady Oaks Wind Farm,Algonquin Power Co,59050,IL,ENC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,973,793","2,973,793","326,647",2018
57965,N,.,Musselshell Wind Project Two LLC,Musselshell Wind Project Two LLC,57338,MT,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"203,928","203,928","22,400",2018
57966,Y,.,Southeast Steam Plant,Veolia Energy,57341,MN,WNC,MRO,611,5,Commercial NAICS Cogen,ST,DFO,DFO,"2,880",0,"17,307",0,0,2018
57966,Y,.,Southeast Steam Plant,Veolia Energy,57341,MN,WNC,MRO,611,5,Commercial NAICS Cogen,ST,NG,NG,"480,804","9,948","506,870","10,445",318,2018
57966,Y,.,Southeast Steam Plant,Veolia Energy,57341,MN,WNC,MRO,611,5,Commercial NAICS Cogen,ST,SUB,COL,"3,771",5,"62,662",87,3,2018
57967,Y,.,Western Sugar Coop - Torrington,Western Sugar Cooperative,57315,WY,MTN,WECC,311,7,Industrial NAICS Cogen,ST,NG,NG,"1,328,678","69,270","1,408,399","73,426","6,262",2018
57967,Y,.,Western Sugar Coop - Torrington,Western Sugar Cooperative,57315,WY,MTN,WECC,311,7,Industrial NAICS Cogen,ST,SUB,COL,0,0,0,0,0,2018
57968,N,.,Cashton Greens Wind Farm,Cashton Greens Wind Farm LLC,57340,WI,ENC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"85,677","85,677","9,411",2018
57969,Y,.,Darrington,Hampton Lumber Mills - Washington Inc,57344,WA,PACC,WECC,321,7,Industrial NAICS Cogen,ST,WDS,WWW,"54,218","6,879","650,616","82,533","16,932",2018
57970,N,.,Butte College Main Campus Solar,Butte-Glenn Community College District,57345,CA,PACC,WECC,611,4,Commercial NAICS Non-Cogen,PV,SUN,SUN,0,0,"50,336","50,336","5,529",2018
57971,N,.,SF Southeast Cogen Plant,City & County of San Francisco,16612,CA,PACC,WECC,22132,4,Commercial NAICS Non-Cogen,IC,OBG,ORW,"59,288","59,288","49,862","49,862","3,799",2018
57973,N,.,Spinning Spur Wind LLC,"EDF Renewable Asset Holdings, Inc.",57170,TX,WSC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"6,586,045","6,586,045","723,423",2018
57974,N,.,Bobcat Bluff Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",57170,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,219,766","3,219,766","353,665",2018
57975,N,.,Spearville 3 LLC,"EDF Renewable Asset Holdings, Inc.",57170,KS,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"3,667,046","3,667,046","402,795",2018
57976,N,.,Pocahontas Prairie Wind Farm,Siemens Gamesa Renewable Energy Inc.,56482,IA,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"2,051,695","2,051,695","225,362",2018
57977,Y,.,High Sierra Cogeneration Plant,Plumas Sierra Rural Electric Coop,57353,CA,PACC,WECC,22,1,Electric Utility,IC,NG,NG,"351,093","223,121","366,892","233,162","34,849",2018
57978,N,.,Lodi Energy Center,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,0,0,0,0,"495,977",2018
57978,N,.,Lodi Energy Center,Northern California Power Agny,40613,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,"9,602,738","9,602,738","9,981,568","9,981,568","910,563",2018
57979,N,.,Kingdom Community Wind,Green Mountain Power Corp,7601,VT,NEW,NPCC,22,1,Electric Utility,WT,WND,WND,0,0,"1,461,311","1,461,311","160,513",2018
57980,N,.,Busch Ranch Wind Energy Farm,"Black Hills Colorado Electric, LLC",56146,CO,MTN,WECC,22,1,Electric Utility,WT,WND,WND,0,0,"852,270","852,270","93,615",2018
57981,N,.,Senate Wind LLC,Algonquin Power Co,59050,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"4,415,022","4,415,022","484,954",2018
57982,N,.,Meridian Vineyards,CleanCapital,62060,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"15,139","15,139","1,663",2018
57983,N,.,Stephens Ranch Wind Energy LLC,Stephens Ranch Wind Energy LLC,57355,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,0,0,"12,101,391","12,101,391","1,329,239",2018
57984,N,.,Lake Winds Energy Park,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,0,0,"2,213,263","2,213,263","243,109",2018
57985,N,.,SunE EPE2 LLC,SunE EPE2 LLC,57361,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,PV,SUN,SUN,0,0,"243,159","243,159","26,709",2018
